,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
975,150032.SZ,多利优先,嘉实基金,招商银行,债券型,20110323,,20110506,20110224,,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型封闭式,,20110506,,E
976,150031.SZ,中证90B,银华基金,中国建设银行,股票型,20110317,,20110408,20110223,,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20110408,,E
977,150030.SZ,中证90A,银华基金,中国建设银行,股票型,20110317,,20110408,20110223,,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20110408,,E
978,161907.SZ,万家红利,万家基金,中国建设银行,股票型,20110317,,20110615,20110214,,10.8864,0.75,0.15,,1.0,0.1,,中证红利指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20110615,20110615,E
979,150028.SZ,中证500A,中信保诚基金,中国建设银行,股票型,20110211,,20110314,20110106,,0.1013,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20110314,,E
980,150029.SZ,中证500B,中信保诚基金,中国建设银行,股票型,20110211,,20110314,20110106,,0.152,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20110314,,E
981,161714.SZ,招商金砖,招商基金,中国银行,股票型,20110211,,20110511,20110104,,4.3657,0.8,0.25,,1.0,0.1,,标准普尔金砖四国40总收益指数(S&P BRIC 40 Index(Net TR))收益率,L,被动指数型,契约型开放式,,20110318,20110318,E
982,164808.SZ,工银四季,工银瑞信基金,中国农业银行,债券型,20110210,,20110328,20110111,,24.0346,0.6,0.2,,1.0,0.1,,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,L,债券型,契约型开放式,,20140210,20140210,E
983,166009.SZ,中欧动力,中欧基金,中国光大银行,混合型,20110210,,20110429,20110106,,4.0186,1.5,0.25,,1.0,0.1,,沪深300指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20110429,20110429,E
984,510210.SH,上证综指ETF,富国基金,中国工商银行,股票型,20110130,,20110325,20110105,,3.2036,0.5,0.1,,1.0,0.1,,上证综合指数,L,被动指数型,契约型开放式,,20110325,20110325,E
985,164902.SZ,交银添利,交银施罗德基金,中国农业银行,债券型,20110127,,20110420,20110106,,18.9509,0.6,0.2,,1.0,0.1,,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,L,债券型,契约型开放式,,20140128,20140128,E
986,510220.SH,中小盘ETF,华泰柏瑞基金,中国银行,股票型,20110126,,20110328,20101220,,3.4843,0.5,0.1,,1.0,0.1,,上证中小盘指数,L,被动指数型,契约型开放式,,20110328,20110328,E
987,159906.SZ,深成长,大成基金,中国农业银行,股票型,20101221,,20110223,20101123,,4.9864,0.5,0.1,,1.0,0.1,,深证成长40价格指数,L,被动指数型,契约型开放式,,20110223,20110223,E
988,165510.SZ,信诚四国,中信保诚基金,中国银行,股票型,20101217,,20110120,20101108,,3.992,1.75,0.3,,1.0,0.1,,标准普尔金砖四国(含香港)市场指数(总回报),L,积极配置型,契约型开放式,,20110114,20110114,E
989,161213.SZ,国投消费,国投瑞银基金,中国工商银行,股票型,20101216,,20110120,20101115,,12.4702,0.6,0.13,,1.0,0.1,,中证下游消费与服务产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20110120,20110120,E
990,510150.SH,消费ETF,招商基金,中国工商银行,股票型,20101208,,20110225,20101104,,6.8553,0.5,0.1,,1.0,0.1,,上证消费80指数,L,被动指数型,契约型开放式,,20110225,20110225,E
991,161815.SZ,银华通胀,银华基金,中国建设银行,股票型,20101206,,20101220,20101101,,6.9093,1.8,0.35,,1.0,0.1,,标普高盛商品总指数收益率(S&P GSCI Commodity Total Return Index),L,主题型,契约型开放式,,20110119,20110119,E
992,150027.SZ,添利B,天弘基金,中国工商银行,债券型,20101203,20151202,20101220,20101125,20151203,9.9998,0.7,0.2,5.0,1.0,0.1,,中国债券总指数,D,债券型,契约型封闭式,,20101220,,E
993,160617.SZ,鹏华丰润,鹏华基金,中国建设银行,债券型,20101202,,20101216,20101103,,13.3559,0.2,0.1,,1.0,0.1,,中债综合指数收益率,L,债券型,契约型开放式,,20131202,20131202,E
994,166008.SZ,中欧强债,中欧基金,广发银行,债券型,20101202,,20110218,20101101,,23.7429,0.7,0.2,,1.0,0.1,,中国债券总指数,L,债券型,契约型开放式,,20111202,20111202,E
995,510170.SH,商品ETF,国联安基金,中国银行,股票型,20101126,,20110125,20101101,,9.4211,0.6,0.1,,1.0,0.1,,上证大宗商品股票指数,L,被动指数型,契约型开放式,,20110125,20110125,E
996,510190.SH,上证龙头ETF,华安基金,中国工商银行,股票型,20101118,,20110110,20101025,,11.3035,0.5,0.1,,1.0,0.1,,上证龙头企业指数,L,被动指数型,契约型开放式,,20110110,20110110,E
997,161115.SZ,易基岁丰,易方达基金,中国银行,债券型,20101109,,20101203,20101101,,26.7911,0.3,0.1,,1.0,0.1,,三年期银行定期存款收益率+1.2%,L,债券型,契约型开放式,,20131111,20131111,E
998,159905.SZ,深红利,工银瑞信基金,中国农业银行,股票型,20101105,,20110111,20101018,,6.0744,0.5,0.1,,1.0,0.1,,深证红利价格指数,L,被动指数型,契约型开放式,,20110111,20110111,E
999,163407.SZ,兴全300,兴证全球基金,中国农业银行,股票型,20101102,,20110119,20101012,,29.5548,0.8,0.15,,1.0,0.1,,沪深300指数*95%+同业存款利率*5%,L,增强指数型,契约型开放式,,20110107,20110107,E
1000,150023.SZ,深成指B,申万菱信基金,中国工商银行,股票型,20101022,,20101108,20100913,,0.9531,1.0,0.22,,1.0,0.1,,深证成指增长率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20101108,,E
1001,150022.SZ,深成指A,申万菱信基金,中国工商银行,股票型,20101022,,20101108,20100913,,0.9531,1.0,0.22,,1.0,0.1,,深证成指增长率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20101108,,E
1002,150025.SZ,景丰A,大成基金,中国农业银行,债券型,20101015,20131015,20101101,20100920,20131016,22.7147,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101101,,E
1003,150026.SZ,景丰B,大成基金,中国农业银行,债券型,20101015,20131015,20101101,20100920,20131016,9.7349,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101101,,E
1004,160717.SZ,恒生H股,嘉实基金,中国建设银行,股票型,20100930,,20101028,20100830,,10.1685,0.75,0.25,,1.0,0.1,,人民币/港币汇率*恒生中国企业指数,L,被动指数型,契约型开放式,,20101028,20101028,E
1005,165509.SZ,信诚增强,中信保诚基金,中国建设银行,债券型,20100929,,20101108,20100913,,22.6607,0.7,0.2,,1.0,0.1,,中证综合债指数收益率,L,债券型,契约型开放式,,20130930,20130930,E
1006,510110.SH,周期ETF,海富通基金,中国工商银行,股票型,20100919,,20101115,20100819,,9.6738,0.5,0.1,,1.0,0.1,,上证周期行业50指数,L,被动指数型,契约型开放式,,20101115,20101115,E
1007,1500201.SZ,汇利A,富国基金,中国农业银行,债券型,20100909,20130908,20101008,20100901,20130906,20.9948,0.6,0.2,,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101008,,E
1008,1500211.SZ,汇利B,富国基金,中国农业银行,债券型,20100909,20130908,20101008,20100901,20130906,8.9978,0.6,0.2,,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101008,,E
1009,164105.SZ,华富强债,华富基金,中国建设银行,债券型,20100908,,20101011,20100901,,19.9921,0.6,0.2,,1.0,0.1,,中证全债指数,L,债券型,契约型开放式,,20130909,20130909,E
1010,510160.SH,小康指数ETF,南方基金,中国工商银行,股票型,20100827,,20101101,20100726,,6.568,0.5,0.1,,1.0,0.1,,中证南方小康产业指数,L,被动指数型,契约型开放式,,20101101,20101101,E
1011,160215.SZ,国泰价值,国泰基金,中国建设银行,混合型,20100813,,20100913,20100705,,12.7686,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,灵活配置型,契约型开放式,,20100913,20100913,E
1012,1642051.SZ,天弘深成,天弘基金,中国工商银行,股票型,20100812,20150506,20100917,20100708,20150507,4.4063,0.75,0.15,,1.0,0.1,,深证成份指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型开放式,,20100917,20100917,E
1013,510070.SH,民企ETF,鹏华基金,中国工商银行,股票型,20100805,,20101029,20100701,,10.07,0.5,0.1,,1.0,0.1,,上证民营企业50指数,L,被动指数型,契约型开放式,,20101029,20101029,E
1014,160807.SZ,长盛300,长盛基金,招商银行,股票型,20100804,,20100906,20100628,,8.9892,0.75,0.15,,1.0,0.1,,沪深300指数收益率*95%+一年期银行定期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20100906,20100906,E
1015,165508.SZ,信诚深度,中信保诚基金,中国建设银行,混合型,20100730,,20100920,20100621,,5.2414,1.5,0.25,,1.0,0.1,,上证180指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20100927,20100927,E
1016,161813.SZ,银华信用,银华基金,中国建设银行,债券型,20100629,20190102,20100709,20100524,20190103,22.9649,0.65,0.2,,1.0,0.1,,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,D,债券型,契约型开放式,,20130628,20130628,E
1017,161713.SZ,招商信用,招商基金,中国农业银行,债券型,20100625,,20100730,20100601,,21.1664,0.7,0.2,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20150730,20150730,E
1018,1660071.SZ,中欧300,中欧基金,兴业银行,股票型,20100624,20181007,20100816,20100518,20181008,12.022,1.0,0.15,,1.0,0.1,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,D,增强指数型,契约型开放式,,20100816,20100816,E
1019,161210.SZ,国投新兴,国投瑞银基金,中国工商银行,股票型,20100610,20181011,20100701,20100506,20181018,4.4317,1.8,0.35,,1.0,0.1,,摩根士丹利资本国际新兴市场指数(MSCI Emerging Markets Index(Net Total Return)),D,股票型,契约型开放式,,20100701,20100701,E
1020,510090.SH,社会责任ETF,建信基金,中国工商银行,股票型,20100528,,20100809,20100421,,4.1961,0.5,0.1,,1.0,0.1,,上证社会责任指数,L,被动指数型,契约型开放式,,20100809,20100809,E
1021,150018.SZ,银华稳进,银华基金,中国民生银行,股票型,20100507,,20100607,20100401,,2.2745,1.0,0.2,,1.0,0.1,,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100607,,E
1022,150019.SZ,银华锐进,银华基金,中国民生银行,股票型,20100507,,20100607,20100401,,2.2745,1.0,0.2,,1.0,0.1,,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100607,,E
1023,510030.SH,价值ETF,华宝基金,中国工商银行,股票型,20100423,,20100528,20100322,,21.0918,0.5,0.1,,1.0,0.1,,上证180价值指数,L,被动指数型,契约型开放式,,20100528,20100528,E
1024,150016.SZ,合润A,兴证全球基金,招商银行,混合型,20100422,,20100531,20100322,,1.3465,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型封闭式,,20100531,,E
1025,150017.SZ,合润B,兴证全球基金,招商银行,混合型,20100422,,20100531,20100322,,2.0197,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型封闭式,,20100531,,E
1026,150013.SZ,中证100B,国联安基金,中国建设银行,股票型,20100416,,20100618,20100318,,3.9462,1.0,0.22,,1.0,0.1,,中证100指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100618,,E
1027,150012.SZ,中证100A,国联安基金,中国建设银行,股票型,20100416,,20100618,20100318,,2.6308,1.0,0.22,,1.0,0.1,,中证100指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100618,,E
1028,1612111.SZ,国投金融,国投瑞银基金,中国工商银行,股票型,20100409,20131104,20100608,20100308,20131105,17.2317,0.6,0.13,,1.0,0.1,,沪深300金融地产指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20100510,20100510,E
1029,510130.SH,中盘ETF,易方达基金,中国工商银行,股票型,20100329,,20100623,20100225,,27.5248,0.5,0.1,,1.0,0.1,,上证中盘指数,L,被动指数型,契约型开放式,,20100623,20100623,E
1030,163001.SZ,长信医疗,长信基金,中国建设银行,混合型,20100326,,20100416,20100204,,7.4326,1.5,0.25,,1.0,0.1,,中证医药卫生指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20100416,20100416,E
1031,150010.SZ,国泰优先,国泰基金,中国工商银行,股票型,20100210,20130218,20100311,20100118,20130219,4.2155,1.5,0.25,3.0,1.0,0.1,,沪深300指数收益率*80%+中证全债指数收益率*20%,D,稳健增长型,契约型封闭式,,20100311,,E
1032,150011.SZ,国泰进取,国泰基金,中国工商银行,股票型,20100210,20130218,20100311,20100118,20130219,4.2155,1.5,0.25,3.0,1.0,0.1,,沪深300指数收益率*80%+中证全债指数收益率*20%,D,积极成长型,契约型封闭式,,20100311,,E
1033,160616.SZ,鹏华500,鹏华基金,中国工商银行,股票型,20100205,,20100428,20100104,,26.3072,0.75,0.15,,1.0,0.1,,中证500指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20100428,20100428,E
1034,166006.SZ,中欧成长,中欧基金,邮储银行,混合型,20091230,,20100326,20091201,,14.7764,1.5,0.25,,1.0,0.1,,沪深300指数收益率*75%+中债综合指数收益率*25%,L,混合型,契约型开放式,,20100326,20100326,E
1035,160716.SZ,嘉实50,嘉实基金,中国工商银行,股票型,20091230,,20100210,20091210,,34.3703,1.0,0.18,,1.0,0.5,,中证锐联基本面50指数收益率*95%+银行同业存款收益率*5%,L,被动指数型,契约型开放式,,20100210,20100210,E
1036,510020.SH,超大盘ETF,博时基金,中国建设银行,股票型,20091229,,20100319,20091207,,14.0675,0.5,0.1,,1.0,0.1,,上证超级大盘指数,L,被动指数型,契约型开放式,,20100319,20100319,E
1037,159903.SZ,深成ETF,南方基金,中国工商银行,股票型,20091204,,20100202,20091109,,41.2754,0.5,0.1,,1.0,0.1,,深证成份指数,L,被动指数型,契约型开放式,,20100202,20100202,E
1038,162711.SZ,广发500L,广发基金,中国工商银行,股票型,20091126,,20100108,20091022,,86.358,0.5,0.1,,1.0,0.1,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20100108,20100108,E
1039,165309.SZ,建信300,建信基金,中国工商银行,股票型,20091105,,20091130,20090921,,53.2641,0.75,0.15,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20091130,20091130,E
1040,162307.SZ,海富100,海富通基金,中国银行,股票型,20091030,,20100108,20090908,,20.8715,0.7,0.12,,1.0,0.1,,中证100指数*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20100108,20100108,E
1041,160211.SZ,国泰小盘,国泰基金,中国建设银行,混合型,20091019,,20100107,20091022,,51.1129,1.5,0.25,,1.0,0.1,,天相小盘成长指数*45%+天相中盘成长指数*35%+中证全债指数*20%,L,混合型,契约型开放式,,20100107,20100107,E
1042,150009.SZ,瑞和远见,国投瑞银基金,中国工商银行,股票型,20091014,,20091119,20090917,,14.7937,1.0,0.22,,1.0,0.1,,沪深300指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20091119,,E
1043,1618111.SZ,银华300,银华基金,中国建设银行,股票型,20091014,20140106,20091030,20090904,20140107,6.7019,0.5,0.15,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20091030,20091030,E
1044,150008.SZ,瑞和小康,国投瑞银基金,中国工商银行,股票型,20091014,,20091119,20090917,,14.7937,1.0,0.22,,1.0,0.1,,沪深300指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20091119,,E
1045,510010.SH,180治理ETF,交银施罗德基金,中国农业银行,股票型,20090925,,20091215,20090831,,10.0928,0.5,0.1,,1.0,0.1,,上证180公司治理指数,L,被动指数型,契约型开放式,,20091215,20091215,E
1046,160119.SZ,南方500,南方基金,中国农业银行,股票型,20090925,,20091111,20090820,,32.2322,0.5,0.1,,1.0,0.1,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20091111,20091111,E
1047,510060.SH,央企ETF,工银瑞信基金,招商银行,股票型,20090826,,20091027,20090720,,45.3377,0.5,0.1,,1.0,0.1,,上证央企50指数,L,被动指数型,契约型开放式,,20091027,20091027,E
1048,161810.SZ,银华内需,银华基金,中国农业银行,混合型,20090701,,20091016,20090706,,68.1389,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+上证国债指数收益率*20%,L,混合型,契约型开放式,,20090930,20090930,E
1049,150007.SZ,同庆B,长盛基金,中国建设银行,股票型,20090512,20120511,20090526,20090506,20120514,88.1204,1.5,0.25,3.0,1.0,0.1,,沪深300指数收益率*70%+中证全债指数收益率*30%,D,积极成长型,契约型封闭式,,20090526,,E
1050,150006.SZ,同庆A,长盛基金,中国建设银行,股票型,20090512,20120511,20090526,20090506,20120514,58.7469,1.5,0.25,3.0,1.0,0.1,,沪深300指数收益率*70%+中证全债指数收益率*30%,D,稳健增长型,契约型封闭式,,20090526,,E
1051,160615.SZ,鹏华300,鹏华基金,中国工商银行,股票型,20090403,,20090508,20090302,,19.9443,0.75,0.15,,1.0,0.1,,沪深300指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20090508,20090508,E
